StoryHeight,lat,lon,wayid,sunlight(hours),roofsize(sqft),avg_elec_bill,recommended_panel,recommended_sqft,height
2,42.2865867,-71.4828783,213272916,1131,1004,100,6.25 kW,440,
2,42.3047384,-71.42444,213261907,1480,1304,100,4.5 kW,317,
1,42.2759168,-71.4185492,213258673,1360,300,100,4.25 kW,300,
2.5,42.2896908,-71.4061181,213252401,1411,1462,100,4.75 kW,335,
1,42.3044075,-71.4618694,213270940,1457,1251,100,4.75 kW,335,
2.5,42.2691684,-71.4224919,213260935,1314,916,100,5.25 kW,370,
1,42.3095655,-71.4008301,213250199,912,617,100,8.75 kW,617,
2,42.29008,-71.4064428,213252572,1246,1075,100,5.5 kW,388,
1,42.310445,-71.4844551,213273107,1316,1251,100,5 kW,352,
1,42.3079986,-71.4085765,213253680,1443,1145,100,4.5 kW,317,
2.5,42.269243,-71.4236051,213261601,1457,388,100,4.75 kW,335,
1,42.3140883,-71.4804204,213272430,1123,1568,100,6 kW,423,
2,42.2930355,-71.4314438,213263915,1289,511,100,5.75 kW,405,
2,42.3118685,-71.4706812,213271595,1429,1304,100,4.75 kW,335,
1.5,42.3043933,-71.4090404,213253995,1124,405,100,5.75 kW,405,
1,42.2892229,-71.4594114,213270463,1464,1392,100,4.75 kW,335,
2,42.2911065,-71.4021289,213250635,1367,1462,100,4.75 kW,335,
1,42.2929163,-71.4391896,213266192,1213,1374,100,5.5 kW,388,
1,42.3092964,-71.4058861,213252365,1323,1445,100,5 kW,352,
2,42.2972693,-71.4323946,213264128,1384,2114,100,4.75 kW,335,
2,42.3033069,-71.4059599,213252339,1384,1233,100,4.75 kW,335,
2,42.2855597,-71.4103391,213254549,1396,846,100,4.75 kW,335,
2.6,42.2720414,-71.4267591,213262772,1506,1427,100,4.5 kW,317,
1.75,42.2883475,-71.4102967,213254576,1269,370,100,5.25 kW,370,
2,42.270272,-71.3968408,213249070,1376,511,100,5.25 kW,370,
2.5,42.2833296,-71.4161373,213257774,1396,810,100,5.25 kW,370,
1,42.3080476,-71.4819044,213272704,1453,1092,100,4.75 kW,335,
1,42.3086283,-71.4575098,213270236,1250,1180,100,5.25 kW,370,
1,42.2682302,-71.4369749,213265526,911,652,100,8.5 kW,599,
3,42.2785443,-71.4152328,213257470,1428,1374,100,5 kW,352,
2,42.3085758,-71.4830638,213272981,1471,1357,100,4.5 kW,317,
1,42.310209,-71.4730001,213271733,1124,1163,100,6.25 kW,440,
1.5,42.2904652,-71.4065572,213252598,1226,758,100,5.5 kW,388,
3,42.2790676,-71.4144674,213257189,1419,1515,100,4.75 kW,335,
1.75,42.2841293,-71.4231412,213261364,1359,634,100,5.25 kW,370,
2,42.283619,-71.409704,213254232,1461,1427,100,4.5 kW,317,
2,42.3036773,-71.4119858,213255397,1483,1286,100,5 kW,352,
1,42.3028558,-71.4147457,213257208,1255,1075,100,5.25 kW,370,
1,42.31073,-71.4097825,213254318,1433,1198,100,4.5 kW,317,
1.75,42.3092105,-71.4127048,213255659,1420,705,100,4.75 kW,335,
2,42.3091796,-71.4832261,213272984,1395,1392,100,4.75 kW,335,
2.5,42.2709576,-71.4151632,213257404,1103,881,100,7 kW,493,
1.75,42.2752027,-71.4142819,213257101,1385,581,100,6 kW,423,
2.75,42.2832933,-71.4023608,213250719,1396,863,100,4.75 kW,335,
2.5,42.2731772,-71.4153023,213257533,1304,846,100,5.5 kW,388,
1.5,42.3005572,-71.4410449,213266893,1162,1409,100,6.5 kW,458,
2,42.2977219,-71.4063036,213252530,1424,423,100,5.25 kW,370,
2,42.3101567,-71.4659971,213271248,1270,775,100,6 kW,423,
2,42.2703579,-71.4400708,213266410,1352,758,100,5 kW,352,
2,42.2937031,-71.4720958,213271686,1373,1251,100,5 kW,352,
2,42.2748487,-71.412612,213255628,1290,969,100,5.5 kW,388,
1,42.3094288,-71.453614,213269572,1333,1269,100,5 kW,352,
1,42.278348,-71.4504601,213269071,1188,1075,100,6.5 kW,458,
2,42.3001815,-71.408994,213253926,1522,1110,100,4.75 kW,335,
2,42.3140146,-71.4711682,213271634,1331,1392,100,5 kW,352,
2,42.2917468,-71.4560257,213270018,1233,1286,100,5.5 kW,388,
2,42.2596108,-71.4217168,213260460,1437,810,100,4.75 kW,335,
2,42.2828177,-71.4406738,213266769,1233,775,100,5.5 kW,388,
1.75,42.2877623,-71.421054,213259858,1256,529,100,7 kW,493,
1,42.2696556,-71.4247834,213262056,1353,7012,100,4.75 kW,335,
2,42.2844124,-71.4043206,213251708,1411,546,100,5 kW,352,
1.75,42.2914823,-71.403706,213251431,1332,652,100,5.25 kW,370,
1,42.3081957,-71.4758755,213272072,1453,1621,100,4.5 kW,317,
2,42.3049288,-71.4229093,213261260,1454,1515,100,4.5 kW,317,
1,42.291672,-71.4052831,213252109,1308,1092,100,5.25 kW,370,
2.5,42.2867083,-71.4149776,213257374,1433,1779,100,4.5 kW,317,
2.5,42.2759921,-71.4143283,213257117,1442,775,100,4.75 kW,335,
2,42.2827361,-71.4185956,213258702,1058,758,100,7 kW,493,
1,42.3034477,-71.4877941,213273297,1127,1374,100,6 kW,423,
2,42.3131798,-71.4651623,213271174,1094,1621,100,6.25 kW,440,
1,42.306692,-71.408994,213253972,1185,1586,100,5.75 kW,405,
1.75,42.2823708,-71.467087,213271305,1358,3048,100,5 kW,352,
2,42.3134511,-71.4464018,213268255,1129,1903,100,6 kW,423,
1,42.2976929,-71.4053527,213252230,1364,21248,100,4.75 kW,335,
1,42.2785669,-71.4120322,213254900,1369,3312,100,4.75 kW,335,
1,42.3130016,-71.4326961,213264230,1254,899,100,5.75 kW,405,
2,42.2871114,-71.4087157,213253858,1447,687,100,4.5 kW,317,
1,42.2982166,-71.4174824,213258297,1358,705,100,4.75 kW,335,
2,42.270259,-71.4352471,213264999,1375,1163,100,4.75 kW,335,
1,42.2693356,-71.425913,213262482,1446,6695,100,4.5 kW,317,
1,42.2978841,-71.456675,213270138,1299,1304,100,5.25 kW,370,
2,42.3100273,-71.4124729,213255568,1287,1445,100,5.25 kW,370,
2,42.2978982,-71.4508544,213269130,1351,2731,100,4.75 kW,335,
2.5,42.2941188,-71.4087115,213253867,1244,669,100,6.25 kW,440,
1,42.2870274,-71.4425882,213267293,1207,1233,100,5.5 kW,388,
2,42.2882025,-71.4125656,213255599,1223,599,100,6.25 kW,440,
2.5,42.274376,-71.4142355,213257072,1360,493,100,6 kW,423,
1,42.2720224,-71.4395606,213266229,1266,969,100,5.25 kW,370,
2.5,42.27857,-71.414458,213257183,1421,1339,100,5.25 kW,370,
1,42.2779291,-71.4102232,133187285,1463,1251,100,4.5 kW,317,
1,42.313297,-71.4066747,213252718,1331,1409,100,5 kW,352,
1.75,42.3021004,-71.4131222,213256496,1233,916,100,5.5 kW,388,
1,42.3120335,-71.480258,213272383,1292,1515,100,5.25 kW,370,
2,42.3128219,-71.4755045,213272009,1297,1251,100,5.25 kW,370,
1,42.2735167,-71.4471671,213268380,1428,2361,100,4.75 kW,335,
2,42.2670089,-71.4202654,213259453,1390,899,100,5 kW,352,
1,42.3048041,-71.4199408,213259285,797,863,100,9.25 kW,652,
2,42.3151908,-71.403103,213251060,1301,1304,100,5.25 kW,370,
1,42.3142074,-71.4028942,213250854,1143,1198,100,6 kW,423,
1,42.2868165,-71.4791218,213272304,1091,229,100,3.25 kW,229,
2,42.2785346,-71.4516892,213269276,996,1815,100,7 kW,493,
3,42.280579,-71.417485,121464836,1511,6025,100,4.25 kW,300,
2,42.3099827,-71.4135397,213256657,1182,1022,100,5.75 kW,405,
1,42.3105349,-71.3990674,213249793,1277,1269,100,5.25 kW,370,
1.75,42.2719872,-71.4320004,213264067,1487,423,100,4.75 kW,335,
2,42.288976,-71.4780088,213272223,1252,511,100,6 kW,423,
2,42.2767215,-71.4035668,213251459,1140,899,100,6.5 kW,458,
1,42.3093068,-71.3975973,213249179,1365,810,100,5 kW,352,
1,42.3142586,-71.4048656,213252013,1252,1603,100,5.5 kW,388,
2,42.2933107,-71.4237442,213261639,1215,775,100,5.75 kW,405,
1,42.3108923,-71.4786581,213272253,1389,1515,100,4.75 kW,335,
3,42.274323,-71.4130295,213256454,1373,617,100,4.75 kW,335,
2,42.2908808,-71.4145602,213257173,1205,1075,100,6 kW,423,
1,42.3046665,-71.4151168,213257446,1204,1145,100,5.75 kW,405,
1,42.2890915,-71.4762465,213272097,1377,1304,100,4.75 kW,335,
1,42.3090701,-71.480003,213272370,1113,951,100,6.5 kW,458,
2.5,42.2715574,-71.4256459,213262272,1304,564,100,5.25 kW,370,
1,42.3145411,-71.4058861,213252391,1188,1374,100,6 kW,423,
1,42.3072664,-71.4113132,213254992,1357,1445,100,5 kW,352,
1,42.3115409,-71.4150704,213257360,1112,881,100,6.5 kW,458,
2,42.2807414,-71.4498572,213268977,818,899,100,9.25 kW,652,
2,42.2697736,-71.427223,213262920,1239,1145,100,5.5 kW,388,
1.75,42.3119233,-71.4018042,213250450,1135,335,100,4.75 kW,335,
2,42.2923117,-71.453614,213269587,1293,1815,100,5.25 kW,370,
2,42.2841827,-71.4050048,213252005,1347,1057,100,5.25 kW,370,
1,42.3050432,-71.417923,213258472,1244,1269,100,5.25 kW,370,
1.5,42.2702995,-71.4268055,213262794,1369,159,100,2.25 kW,159,
1,42.2748442,-71.4130295,213256495,898,247,100,3.5 kW,247,
1.75,42.2926986,-71.4300407,213263561,1140,617,100,7.25 kW,511,
1.95,42.2753791,-71.4404883,213266665,1385,581,100,5 kW,352,
2,42.2937193,-71.4723044,213271698,1439,1427,100,4.5 kW,317,
2,42.2859987,-71.4233036,213261480,1253,1110,100,5.75 kW,405,
2,42.3126552,-71.4680377,213271379,1234,1462,100,5.75 kW,405,
1,42.2720384,-71.4285217,213263235,1429,846,100,4.75 kW,335,
2.5,42.2852441,-71.4245211,213261873,1154,775,100,7.5 kW,529,
1.75,42.2615499,-71.4223527,213260914,1406,846,100,4.75 kW,335,
2,42.3141902,-71.4290707,213263341,1247,1251,100,5.5 kW,388,
3,42.3115455,-71.3865659,213247655,1323,3013,100,5 kW,352,
2.25,42.3023502,-71.4115385,213255153,1351,1145,100,5.25 kW,370,
1,42.3117029,-71.4084837,213253703,1026,581,100,7.25 kW,511,
1,42.3062898,-71.4163692,213257849,1360,1286,100,5 kW,352,
1,42.2839973,-71.4072313,213252906,1314,511,100,5.75 kW,405,
2,42.2899507,-71.4243472,213261860,1342,546,100,6.25 kW,440,
2.5,42.2902159,-71.4045873,213251824,1474,1216,100,4.5 kW,317,
1,42.2859635,-71.4431067,213267409,1365,1128,100,5.25 kW,370,
1.75,42.2719267,-71.4131686,213256514,1374,1022,100,4.75 kW,335,
2,42.2962602,-71.4553068,213269922,1360,1233,100,5.25 kW,370,
1.5,42.316145,-71.4305277,213263663,1114,775,100,6.5 kW,458,
1,42.2787795,-71.4126352,213255775,1417,3964,100,4.5 kW,317,
2,42.3043005,-71.4246023,213261959,1470,1868,100,4.5 kW,317,
1,42.3095986,-71.4764784,213272109,1422,916,100,5.25 kW,370,
1,42.2863926,-71.476803,213272126,928,440,100,6.25 kW,440,
1.75,42.2831614,-71.4069066,213252782,1459,440,100,5.5 kW,388,
2,42.3099918,-71.4498572,213268981,1213,1427,100,5.75 kW,405,
1,42.2911552,-71.4071444,213252947,904,899,100,7.75 kW,546,
2.5,42.2725004,-71.4375199,213265753,1265,846,100,5.75 kW,405,
2.5,42.297732,-71.4314902,213263886,1436,1092,100,4.75 kW,335,
1,42.3029024,-71.415024,213257420,1402,1145,100,4.75 kW,335,
2,42.2942495,-71.4102945,213254580,1449,669,100,5 kW,352,
1,42.2785669,-71.4120322,213254900,1369,3312,100,4.75 kW,335,
1.75,42.2967405,-71.420335,213259516,1139,405,100,5.75 kW,405,
1,42.3038678,-71.4136789,213256865,1368,1163,100,5 kW,352,
1.75,42.2709867,-71.4282434,213263177,1340,987,100,5 kW,352,
1,42.309619,-71.4211467,213259969,1100,934,100,6.5 kW,458,
2.5,42.2801762,-71.4133078,213256578,1393,916,100,4.75 kW,335,
2.5,42.3016564,-71.4429465,213267363,1263,934,100,6 kW,423,
2.6,42.2717451,-71.4127512,213255803,1289,1057,100,5.5 kW,388,
1.25,42.2612799,-71.4209612,213259864,1421,1075,100,4.75 kW,335,
1,42.3008842,-71.4579272,213270271,1465,1075,100,4.5 kW,317,
2,42.299482,-71.403706,213251488,1305,881,100,5.25 kW,370,
1,42.3061364,-71.4565127,213270100,1430,1339,100,4.5 kW,317,
2.25,42.2703903,-71.403103,213250987,1305,458,100,6.5 kW,458,
1,42.3112381,-71.4090404,213253941,1480,581,100,4.75 kW,335,
2,42.279686,-71.459365,213270486,1201,1075,100,6 kW,423,
2.5,42.2693076,-71.4177607,213258432,1422,440,100,6.25 kW,440,
1,42.3029796,-71.4090404,213254021,1114,1180,100,6.25 kW,440,
1,42.3087108,-71.3964578,213249020,1486,1092,100,4.25 kW,300,
1,42.3052936,-71.4573707,213270219,1454,1744,100,4.5 kW,317,
2,42.2865024,-71.4099681,213254426,1378,775,100,4.75 kW,335,
2,42.2841363,-71.4229187,213261239,1472,1286,100,4.5 kW,317,
2,42.2983722,-71.4109653,213254826,1514,1656,100,4.25 kW,300,
1.75,42.2907597,-71.4036132,213251444,1284,669,100,5.75 kW,405,
1,42.2987919,-71.405028,213251982,1385,3999,100,4.75 kW,335,
1.75,42.2949039,-71.4314902,213263892,1262,1198,100,5.5 kW,388,
1.75,42.3073309,-71.4863101,213273256,1407,2026,100,4.25 kW,300,
2,42.3029475,-71.4662754,213271256,1500,1621,100,4.25 kW,300,
1,42.2892463,-71.4032421,213251080,1031,687,100,8 kW,564,
2,42.3042372,-71.4505993,213269106,1450,1550,100,4.5 kW,317,
1,42.2832272,-71.452037,213269365,910,987,100,7.75 kW,546,
1.5,42.2708537,-71.39698,213249106,1488,669,100,5.5 kW,388,
2.5,42.2740907,-71.4149776,213257359,1410,1304,100,4.75 kW,335,
1.75,42.2919736,-71.435108,213264941,1200,405,100,5.75 kW,405,
2,42.2893656,-71.4772204,213272148,1139,2185,100,6 kW,423,
1,42.3109151,-71.4192218,213259003,1290,1868,100,5 kW,352,
2.5,42.2686152,-71.419964,213259357,1475,934,100,4.75 kW,335,
2,42.3024196,-71.4628898,213271014,1505,1357,100,4.25 kW,300,
2,42.2971274,-71.404309,213251661,1402,546,100,5.5 kW,388,
1,42.262221,-71.4235819,213261605,1321,1004,100,5.25 kW,370,
1,42.2872068,-71.4149544,213257368,1385,969,100,5.25 kW,370,
1.75,42.3122476,-71.3992993,213249827,1177,722,100,6.25 kW,440,
1,42.3140787,-71.4072893,213252953,1302,1321,100,5.25 kW,370,
1,42.2715109,-71.43316,213264373,1413,810,100,4.75 kW,335,
1.75,42.2947799,-71.4452191,213267905,1113,669,100,6.5 kW,458,
2,42.282227,-71.420573,213259705,1373,2643,100,4.75 kW,335,
2,42.2837157,-71.4095506,213254195,1451,1092,100,4.5 kW,317,
2,42.3039857,-71.4440828,213267694,1320,1603,100,5 kW,352,
1.75,42.2745788,-71.4005517,213250147,1410,846,100,4.75 kW,335,
1,42.3011321,-71.4055614,213252166,1203,1427,100,5.5 kW,388,
2,42.2774181,-71.4477914,213268482,1231,1304,100,5.75 kW,405,
1,42.2772539,-71.4493702,213268859,1056,1603,100,6.5 kW,458,
1,42.2619581,-71.4265736,213262674,1363,705,100,5 kW,352,
1,42.2724401,-71.4273621,213262898,1188,317,100,4.5 kW,317,
1,42.3133431,-71.4058398,213252287,840,863,100,8.25 kW,581,
2,42.274906,-71.4122873,213255520,1456,846,100,5.25 kW,370,
1,42.2991674,-71.4193841,213259001,1173,1145,100,6 kW,423,
1,42.3089508,-71.402268,213250622,1131,1075,100,6.25 kW,440,
1.75,42.292493,-71.4337629,213264537,1182,564,100,6.25 kW,440,
1,42.3066912,-71.4046569,213251815,1218,899,100,5.5 kW,388,
2,42.3041974,-71.4237698,213261648,1404,1374,100,4.75 kW,335,
2,42.2875267,-71.4795856,213272320,1369,1304,100,5 kW,352,
1.5,42.2914619,-71.4200335,213259417,1001,1233,100,7.75 kW,546,
1.5,42.314946,-71.4276404,213263009,1287,669,100,5.25 kW,370,
2,42.3143054,-71.4093651,213254174,1202,1233,100,5.5 kW,388,
2,42.3000658,-71.4063036,213252493,1472,564,100,4.5 kW,317,
1.5,42.2901077,-71.4455438,213267959,1312,1092,100,5.25 kW,370,
2,42.2728543,-71.413818,213256862,1323,564,100,5.75 kW,405,
1,42.3141321,-71.4196625,213259172,,,,,,
1,42.2861368,-71.4461882,213268058,1372,951,100,5.25 kW,370,
2,42.3130938,-71.4147921,213257315,1318,863,100,5.25 kW,370,
2.5,42.273314,-71.4124497,213255629,1256,1498,100,5.75 kW,405,
1,42.2681089,-71.4221672,213260679,1461,863,100,5 kW,352,
1,42.2735029,-71.4461931,213268060,1283,1427,100,5.25 kW,370,
1,42.2867088,-71.4414623,213267083,1292,1445,100,5.25 kW,370,
1,42.3108444,-71.4186884,213258742,1407,863,100,4.75 kW,335,
1,42.3053183,-71.4178999,213258463,1237,1445,100,5.25 kW,370,
1.75,42.2679305,-71.4222136,213260723,1287,634,100,5.5 kW,388,
1,42.3146159,-71.4481411,213268638,1190,1744,100,5.75 kW,405,
1,42.2714561,-71.4406274,213266726,1367,881,100,5 kW,352,
2,42.2689946,-71.4210076,213259896,1354,1145,100,5.25 kW,370,
1,42.3138313,-71.4023144,213250680,1275,863,100,5.25 kW,370,
1,42.3038005,-71.4397462,213266361,1350,1198,100,5 kW,352,
2,42.2861134,-71.4107566,213254753,1449,493,100,5 kW,352,
2,42.2968764,-71.4217033,213260503,1464,1233,100,4.5 kW,317,
2.5,42.2830348,-71.4154879,213257598,1446,1304,100,4.5 kW,317,
1.75,42.2592661,-71.4204974,213259567,1342,511,100,5.5 kW,388,
1.3,42.27159,-71.3958203,213248939,1394,951,100,4.75 kW,335,
1,42.3044607,-71.4197784,213259287,788,440,100,6.25 kW,440,
2,42.2763209,-71.4490223,213268751,904,916,100,8 kW,564,
2,42.3124669,-71.3977221,213249217,1023,740,100,7.75 kW,546,
1,42.3045739,-71.4167866,213258072,1279,1216,100,5.25 kW,370,
1,42.3159108,-71.4555039,213269954,754,987,100,9.5 kW,669,
1,42.2737965,-71.4353631,213265028,1346,1427,100,5 kW,352,
2.5,42.2812869,-71.408159,213253481,1472,1057,100,4.5 kW,317,
1,42.275125,-71.413818,213256877,1412,1339,100,4.75 kW,335,
2,42.3114258,-71.4384011,213266006,1314,881,100,5.5 kW,388,
1,42.3026081,-71.4655797,213271215,1405,1304,100,4.75 kW,335,
2.75,42.2724804,-71.4267128,213262712,1346,987,100,5 kW,352,
2.5,42.2748629,-71.4135861,213256814,1402,1304,100,5 kW,352,
1,42.3056215,-71.4678058,213271366,1386,1039,100,4.75 kW,335,
1.75,42.272131,-71.4390968,213266150,1424,1233,100,4.75 kW,335,
1,42.2866701,-71.4401172,213266566,1387,1533,100,4.75 kW,335,
2,42.2801546,-71.4523617,213269383,1253,1427,100,5.5 kW,388,
2,42.2849142,-71.4773131,213272161,1136,1938,100,6 kW,423,
2.25,42.2992731,-71.4046801,213251825,955,564,100,8 kW,564,
2,42.295707,-71.4572315,213270200,1054,599,100,7.25 kW,511,
1.75,42.2926792,-71.4206365,213259658,1332,758,100,5 kW,352,
1.75,42.2987204,-71.4171577,213258149,1290,493,100,5.5 kW,388,
2,42.3093323,-71.3932226,213248460,1345,1339,100,5 kW,352,
2,42.2999938,-71.4503674,213269067,1421,969,100,4.75 kW,335,
2,42.2840579,-71.413818,213256889,1112,370,100,5.25 kW,370,
1.5,42.3152022,-71.4302842,213263622,946,405,100,5.75 kW,405,
1,42.3024217,-71.4192102,213258955,1303,758,100,6.25 kW,440,
1,42.3092466,-71.4541937,213269740,1249,1022,100,5.25 kW,370,
2.5,42.2697811,-71.4217033,213260504,1395,1304,100,5 kW,352,
2,42.2938726,-71.4730001,213271742,1249,2555,100,5.5 kW,388,
1.75,42.2970965,-71.4432711,213267464,1343,458,100,6.25 kW,440,
2,42.2882304,-71.4122873,213255518,844,705,100,9.5 kW,669,
1,42.2890033,-71.4240225,213261700,1306,1462,100,5.25 kW,370,
2.25,42.29268,-71.408865,213253953,1519,828,100,4.25 kW,300,
2,42.2710578,-71.39531,213248883,1241,1233,100,6 kW,423,
2,42.2976082,-71.4407666,213266882,1337,1762,100,5.25 kW,370,
1,42.3097931,-71.4004126,213250074,1203,1321,100,5.5 kW,388,
2,42.2907979,-71.4788899,213272288,1376,1374,100,5 kW,352,
3,42.2718878,-71.4260634,213262500,1485,793,100,5 kW,352,
1.75,42.3027013,-71.4400708,213266563,1235,1656,100,5.5 kW,388,
1,42.2913362,-71.4332991,213264377,1138,1039,100,6 kW,423,
1.75,42.2916029,-71.4342267,213264633,1115,440,100,6.25 kW,440,
2,42.2818312,-71.456942,213270152,1354,934,100,5.25 kW,370,
1.25,42.3044433,-71.4113944,213255023,861,440,100,6.25 kW,440,
2,42.2697505,-71.4405578,213266751,1515,1198,100,4.5 kW,317,
5,42.2986824,-71.492362,213273331,1376,15487,100,4.75 kW,335,
2,42.2873729,-71.424307,213261794,1292,1092,100,5 kW,352,
2,42.265897,-71.4265272,213262696,1192,951,100,6 kW,423,
2,42.3147283,-71.4241153,213261745,,,,,,
1.75,42.2961912,-71.4425637,213267307,1498,1128,100,4.5 kW,317,
1,42.3073179,-71.4080663,213253388,1477,1269,100,4.5 kW,317,
1.5,42.3113496,-71.4048193,213251887,1211,476,100,6.25 kW,440,
2.25,42.2881327,-71.424863,213261981,1291,863,100,5.5 kW,388,
2.75,42.3045368,-71.4657652,213271224,1389,1321,100,4.75 kW,335,
1,42.3063203,-71.4550517,213269887,1104,1339,100,6.25 kW,440,
2,42.2729081,-71.4205901,213259649,1465,634,100,5.25 kW,370,
1,42.2785669,-71.4120322,213254900,1369,3312,100,4.75 kW,335,
1,42.2785669,-71.4120322,213254900,1369,3312,100,4.75 kW,335,
1,42.3141984,-71.4249502,213262023,,,,,,
1.5,42.3003386,-71.4059325,213252344,1370,440,100,5.5 kW,388,
2.5,42.2881123,-71.4060253,213252386,1334,881,100,5.75 kW,405,
2.5,42.2727829,-71.4262953,213262582,1510,775,100,4.5 kW,317,
1,42.2761306,-71.4461004,213268078,1250,1445,100,5.25 kW,370,
2,42.2860996,-71.4763856,213272103,927,1004,100,8.25 kW,581,
2,42.2971466,-71.4059789,213252369,1284,652,100,5.75 kW,405,
1.5,42.3049747,-71.4473295,213268390,1313,599,100,5.75 kW,405,
2,42.3005151,-71.421657,213260434,1410,1180,100,5 kW,352,
1.5,42.2725609,-71.4243008,213261799,1459,987,100,4.5 kW,317,
1.75,42.3121698,-71.4384011,213266011,1159,564,100,6.5 kW,458,
1,42.3143426,-71.4189203,213258836,,,,,,
2,42.2846348,-71.4079271,213253344,1418,934,100,4.75 kW,335,
1,42.3113615,-71.4224455,213261057,1302,1462,100,5.25 kW,370,
1.75,42.2963288,-71.4308872,213263746,964,1004,100,7.5 kW,529,
1,42.3065437,-71.4539386,213269603,1199,1462,100,6.25 kW,440,
2,42.3146047,-71.4703566,213271484,1087,1409,100,6.25 kW,440,
2,42.3092015,-71.4451264,213267872,1207,1057,100,6 kW,423,
1,42.293342,-71.4057006,213252237,1380,705,100,4.75 kW,335,
1,42.2869244,-71.4403027,213266608,1469,1198,100,4.5 kW,317,
2,42.2878062,-71.4021933,213250582,1412,863,100,6 kW,423,
1,42.3101732,-71.4184565,213258659,1312,987,100,5.25 kW,370,
1.75,42.2718612,-71.4388185,213266092,1314,846,100,6 kW,423,
2,42.2929203,-71.4081822,213253518,1288,758,100,6 kW,423,
2,42.3107688,-71.4005749,213250084,727,599,100,8.5 kW,599,
1,42.3055662,-71.4592258,213270434,1480,1198,100,4.5 kW,317,
1,42.2878547,-71.4053759,213252144,1380,652,100,4.75 kW,335,
2,42.2930005,-71.4047729,213251879,1104,1004,100,6.25 kW,440,
1,42.2704054,-71.396748,213249061,1330,916,100,5.25 kW,370,
2.5,42.2945551,-71.4316293,213263944,1354,564,100,6.25 kW,440,
2,42.2817613,-71.4532893,213269527,1206,1145,100,6.25 kW,440,
1,42.3104535,-71.4787044,213272259,1254,599,100,5.75 kW,405,
2.5,42.2726561,-71.4153023,213257556,1285,1022,100,6 kW,423,
2.5,42.270316,-71.417894,213258454,1473,740,100,4.5 kW,317,
1,42.311567,-71.4013983,213250361,747,282,100,4 kW,282,
2,42.3006386,-71.4565436,213270078,1361,775,100,5 kW,352,
2,42.3048589,-71.4568837,213270157,1193,1427,100,5.75 kW,405,
1.75,42.290289,-71.4259242,213262402,1264,881,100,5.75 kW,405,
2.5,42.2744833,-71.4157662,213257635,1237,546,100,7.25 kW,511,
1,42.3010842,-71.4364067,213265321,1355,846,100,5.25 kW,370,
1,42.2985897,-71.4273853,213262936,1338,2925,100,4.75 kW,335,
5,42.2952349,-71.4858188,213273232,1380,17724,100,4.75 kW,335,
1,42.2754968,-71.4414159,213267049,1254,1586,100,5.5 kW,388,
1,42.3128378,-71.4827392,213272928,1357,1075,100,5 kW,352,
1,42.3134368,-71.4589012,213270397,1143,793,100,6.25 kW,440,
2,42.3149777,-71.4236051,213261567,,,,,,
1,42.2862846,-71.4453995,213267954,1403,1110,100,5 kW,352,
2,42.3115592,-71.4608027,213270862,1047,599,100,6.75 kW,476,
2.5,42.2873765,-71.4082982,213253580,1351,775,100,5.25 kW,370,
1.75,42.2728711,-71.4239298,213261656,1482,793,100,4.75 kW,335,
1,42.3081834,-71.4798175,213272362,1424,1092,100,4.75 kW,335,
1,42.288487,-71.4462071,213268072,1414,863,100,4.75 kW,335,
1.5,42.2690831,-71.4219816,213260612,1350,669,100,5.5 kW,388,
